Brand,Model,Insurance Validity,Fuel Type,Seats,Kms Driven (in kms),Ownership,Engine Displacement (in cc),Transmission,Year of Manufacture,Mileage (in kmpl),Max Power (in bhp),Torque (in nm),Wheel Size,Depreciation Rate (in %),Price (in lacs),City,RTO,Registration Month,Registration Year
Tata,Nexon 1.2 Revotron XZA Plus,Third Party,Petrol,5,"6,566",First Owner,1198,Automatic,2019,17,108.5,170,16,40,10.43,DelhiNCR,DL3C,Jun,2019
Ford,Ecosport Signature Edition Petrol BSIV,Comprehensive,Petrol,5,"34,137",Second Owner,1497,Manual,2018,17,121.36,150,17,50,9.35,DelhiNCR,HR26,Jun,2018
Hyundai,Santro Sportz Executive CNG,Third Party,CNG,5,"78,034",First Owner,1086,Manual,2021,30.48 ,59.18,85.32,,20,5.82,DelhiNCR,HR36,Jun,2021
Maruti,Ciaz 1.4 AT Alpha,Third Party,Petrol,5,"26,155",First Owner,1373,Automatic,2018,19.12,91.1,130,16,50,8.9,DelhiNCR,HR26,Jun,2018
Hyundai,Grand i10 Nios Sportz CNG,Third Party,CNG,5,"17,231",First Owner,1197,Manual,2022,,68.05,95.2,13,15,7.88,DelhiNCR,DL7C,Jun,2022
Jeep,Compass 1.4 Longitude Option BSIV,Third Party,Petrol,5,"23,128",First Owner,1368,Automatic,2019,16,160.77,250,18,40,18.57,DelhiNCR,DL3C,Jun,2019
Hyundai,Grand i10 Sportz,Third Party,Petrol,5,"64,647",First Owner,1197,Manual,2013,18.9,82,114,,75,3.73,DelhiNCR,HR26,Jun,2013
Honda,Amaze E Petrol BSIV,Zero Dep,Petrol,5,"22,048",First Owner,1199,Manual,2019,19.5,88.76,110,,40,6.02,DelhiNCR,UP14,Jun,2019
Hyundai,Grand i10 1.2 Kappa Magna BSIV,Third Party,Petrol,5,"42,633",Second Owner,1197,Manual,2017,18.9,81.86,113.75,,60,4.25,DelhiNCR,DL9C,Jun,2017
Maruti,Alto LX BSIII,Third Party,Petrol,5,"93,628",First Owner,796,Manual,2009,19.7,46.3,62,12,75,0.8,DelhiNCR,DL9C,May,2009
Maruti,Swift Dzire VDI,Comprehensive,Diesel,5,"56,034",First Owner,1248,Manual,2017,28.4,74.02,190,,60,5.0,DelhiNCR,DL8C,Feb,2018
Toyota,Innova Crysta 2.8 ZX AT BSIV,Not Available,Diesel,7,"76,890",First Owner,2755,Automatic,2017,11.36,171.5,360,17,60,15.8,DelhiNCR,HR26,Aug,2017
Jeep,Compass 2.0 Longitude Option BSIV,Third Party,Diesel,5,"66,672",First Owner,1956,Manual,2017,17.1,170,350,17,60,10.45,DelhiNCR,HR14,Oct,2017
Maruti,Swift VXI BSIII,Not Available,Petrol,5,"90,092",Third Owner,1298,Manual,2009,16.1,8,11,14,75,1.1,DelhiNCR,DL5C,Mar,2009
Honda,Amaze E i-Dtech,Third Party,Diesel,5,"1,19,100",Second Owner,1498,Manual,2013,25.8,98.6,200,,75,2.0,DelhiNCR,HR10,Dec,2013
Maruti,Wagon R LXI BS IV,Not Available,Petrol,5,"60,456",First Owner,998,Manual,2017,20.51,67.04,90,,60,3.0,DelhiNCR,HR26,May,2017
Mahindra,XUV500 W6 1.99 mHawk,Comprehensive,Diesel,7,"44,714",First Owner,1997,Manual,2016,16,140,320,,70,8.0,DelhiNCR,DL2C,Jun,2016
Maruti,Swift LXI,Comprehensive,Petrol,5,"50,212",First Owner,1197,Manual,2021,22.38,88.50,113,,20,5.89,DelhiNCR,HR76,Jun,2021
Tata,Nexon 1.2 Revotron XZA Plus,Comprehensive,Petrol,5,"28,020",First Owner,1198,Automatic,2019,17,108.5,170,16,40,10.05,DelhiNCR,UP14,Jun,2019
Hyundai,Grand i10 AT Asta,Third Party,Petrol,5,"74,961",First Owner,1197,Automatic,2015,18.9,82,114,14,75,4.23,DelhiNCR,DL2C,Jun,2015
Maruti,A-Star Vxi,Comprehensive,Petrol,5,"73,736",Second Owner,998,Manual,2012,19,66.1,90,13,75,2.33,DelhiNCR,HR26,Jun,2012
Honda,Amaze VX AT i-Vtech,Comprehensive,Petrol,5,"77,897",First Owner,1198,Automatic,2015,15.5,86.7,109,14,75,5.01,DelhiNCR,DL9C,Jun,2015
Honda,Amaze S Petrol,Third Party,Petrol,5,"47,594",First Owner,1199,Manual,2020,18.6,88.76,110,,30,6.35,DelhiNCR,DL3C,Jun,2020
Hyundai,Grand i10 Magna AT,Comprehensive,Petrol,5,"63,220",First Owner,1197,Automatic,2016,18.9,82,114,,70,4.65,DelhiNCR,DL8C,Jun,2016
Maruti,Ciaz Alpha,Comprehensive,Petrol,5,"18,608",First Owner,1462,Manual,2020,20.65,103.25,138,16,30,9.56,DelhiNCR,HR23,Jun,2020
Volkswagen,Tiguan 2.0 TDI Highline,Comprehensive,Diesel,5,"74,860",First Owner,1968,Automatic,2018,16.65,141,340,18,50,18.65,DelhiNCR,DL1C,Jun,2018
Hyundai,Tucson 2.0 Dual VTVT 2WD AT GL,Comprehensive,Petrol,5,"74,873",Second Owner,1999,Automatic,2016,12.95,152.88,192.21,18,70,13.21,DelhiNCR,DL4C,Jun,2016
Maruti,Ciaz 1.4 AT Alpha,Third Party,Petrol,5,"60,301",First Owner,1373,Automatic,2018,19.12,91.1,130,16,50,8.61,DelhiNCR,DL8C,Jun,2018
Maruti,Celerio VXI AT,Third Party,Petrol,5,"65,662",First Owner,998,Automatic,2016,23.1,67.04,90,,70,3.97,DelhiNCR,DL8C,Jun,2016
Maruti,Baleno Zeta,Comprehensive,Petrol,5,"28,924",First Owner,1197,Manual,2019,21.01,81.80,113,R16,40,6.5,DelhiNCR,DL4C,Jul,2019
Maruti,Vitara Brezza LXI,Not Available,Petrol,5,"4,589",Second Owner,1462,Manual,2021,17.03,103.26,138,,20,6.6,DelhiNCR,DL8C,Jan,2021
Maruti,Eeco CNG 5 Seater AC BSIV,Third Party,CNG,5,"1,15,759",First Owner,1196,Manual,2013,21.94 ,61.7,85,,75,1.81,DelhiNCR,DL3C,Nov,2013
MG,Hector Sharp CVT,Zero Dep,Petrol,5,"1,832",First Owner,1451,Automatic,2022,,141,250,18,15,19.77,DelhiNCR,DL14,Jul,2022
Honda,City 1.5 S MT,Not Available,Petrol,5,"88,507",Second Owner,1497,Manual,2009,17,"118PS at 6,600 ",146Nm at 4800 r,15,75,2.0,DelhiNCR,DL13,Jan,2010
Tata,Nexon 1.2 Revotron XM,Not Available,Petrol,5,"49,631",First Owner,1198,Manual,2020,17,108.5,170,,30,6.35,DelhiNCR,DL12,Aug,2020
Maruti,Ritz VXi,Comprehensive,Petrol,5,"90,627",Second Owner,1197,Manual,2012,18.5,85.80,114,,75,2.0,DelhiNCR,DL9C,Aug,2012
Maruti,Baleno 1.2 Delta,Third Party,Petrol,5,"69,350",Second Owner,1197,Manual,2016,21.4,83.1,115,,70,4.0,DelhiNCR,UP74,Nov,2016
Maruti,Alto 800 VXI,Zero Dep,Petrol,5,"34,538",First Owner,796,Manual,2020,22.05,47.33,69,,30,3.8,DelhiNCR,HR26,Jun,2020
Honda,Jazz 1.2 VX i VTEC,Comprehensive,Petrol,5,"79,922",First Owner,1199,Manual,2015,18.7,88.7,110,15,75,4.61,DelhiNCR,DL3C,Jun,2015
Tata,Hexa XE,Third Party,Diesel,7,"79,575",First Owner,2179,Manual,2018,17.6,147.94,320,,50,7.8,DelhiNCR,HR21,Jun,2018
Renault,Duster Petrol RXS,Third Party,Petrol,5,"47,117",First Owner,1498,Manual,2019,14.99,104.5,142,,40,8.55,DelhiNCR,DL7C,Jun,2019
Renault,KWID RXT Optional,Comprehensive,Petrol,5,"26,665",Second Owner,799,Manual,2019,25.17,53.3,72,,40,4.06,DelhiNCR,HR29,Jun,2019
Honda,City S,Third Party,Petrol,5,"45,177",First Owner,1497,Manual,2013,16.8,116.4,146,15,75,4.83,DelhiNCR,UP16,Jun,2013
Hyundai,Verna 1.6 SX VTVT,Third Party insurance,Petrol,5,"44,857",First Owner,1591,Manual,2017,17.01,121.3,154.9,16,60,8.38,DelhiNCR,DL05,Feb,2018
Hyundai,Verna VTVT 1.6 SX,Zero Dep,Petrol,5,"25,787",Second Owner,1591,Manual,2018,17,121.3,151,16,50,8.22,DelhiNCR,DL8C,Jun,2018
Hyundai,Grand i10 SportZ Edition,1,Petrol,5,"50,102",First Owner,1197,Manual,2014,18.9,81.86,113.75,14,75,4.25,DelhiNCR,DL3C,Apr,2014
Maruti,Celerio ZXI,Third Party,Petrol,5,"49,765",Second Owner,998,Manual,2015,23.1,67.04,90,,75,3.53,DelhiNCR,HR26,Jun,2015
Renault,Duster 110PS Diesel RxZ,Third Party,Diesel,5,"83,134",First Owner,1461,Manual,2018,19.6,108.45,245,16,50,7.33,DelhiNCR,UP14,Jun,2018
Maruti,Wagon R CNG LXI BSIV,Third Party,CNG,5,"81,328",First Owner,998,Manual,2019,33.54,67.04,90,,40,4.94,DelhiNCR,DL2C,Jun,2019
Hyundai,Grand i10 CRDi Sportz,Comprehensive,Diesel,5,"61,663",Second Owner,1120,Manual,2013,24,70,160,,75,2.64,DelhiNCR,HR26,Feb,2014
Honda,Accord 2.4 A/T,Not Available,Petrol,5,"93,684",Third Owner,2354,Automatic,2012,11.7,177.6,222,16,75,4.5,DelhiNCR,DL1C,Mar,2012
Maruti,Swift Dzire VXI,Not Available,Petrol,5,"1,41,117",First Owner,1197,Manual,2012,19.1,85.8,114,14,75,1.88,DelhiNCR,DL11,Apr,2012
Maruti,Swift Dzire AMT ZDI,Not Available,Diesel,5,"46,273",First Owner,1248,Automatic,2019,28.4,74.02,190,15,40,6.85,DelhiNCR,DL2C,Feb,2020
Honda,City i VTEC VX,Not Available,Petrol,5,"79,956",First Owner,1497,Manual,2015,17.4,117.3,145,15,75,5.75,DelhiNCR,DL4C,Dec,2015
Mitsubishi,Outlander 2.4,Not Available,Petrol,5,"68,982",Fourth Owner,2360,Automatic,2010,11.3,17,226,16,75,4.5,DelhiNCR,HR51,Oct,2010
Hyundai,EON Era Plus,Third Party,Petrol,5,"58,310",Second Owner,814,Manual,2012,21.1,55.2,74.5,,75,1.4,DelhiNCR,DL12,Oct,2012
Volkswagen,Jetta 1.4 TSI Trendline,Third Party insurance,Petrol,,"68,000",First Owner,1390,Manual,2013,14.69,120.3,200,,75,3.75,DelhiNCR,DL3X,Feb,2013
Renault,KWID 1.0 RXT Optional,Comprehensive,Petrol,5,"11,150",First Owner,999,Manual,2019,23.01,67,91,,40,4.61,DelhiNCR,UP78,Jun,2019
Hyundai,i20 Magna,Third Party,Petrol,5,"85,141",First Owner,1197,Manual,2013,18.5,82.85,113.7,14,75,3.4,DelhiNCR,DL8C,Jun,2013
Honda,City S,Third Party,Petrol,5,"96,111",First Owner,1497,Manual,2013,16.8,116.4,146,15,75,4.37,DelhiNCR,DL3C,Jun,2013
Honda,Amaze VX CVT Diesel BSIV,Third Party,Diesel,5,"69,083",Second Owner,1498,Automatic,2019,23.8,78.9,200,14,40,7.4,DelhiNCR,HR26,Jun,2019
Maruti,Swift ZXI,Comprehensive,Petrol,5,"48,772",First Owner,1197,Manual,2014,18.6,85.8,114,15,75,4.5,DelhiNCR,DL3C,Jun,2014
Honda,City i VTEC VX Option,Comprehensive,Petrol,5,"70,046",First Owner,1497,Manual,2015,17.4,117.3,145,15,75,6.66,DelhiNCR,HR29,Jun,2015
Maruti,Alto 800 LXI,Third Party,Petrol,5,"53,605",First Owner,796,Manual,2018,24.7,47.3,69,,50,3.16,DelhiNCR,DL2C,Jun,2018
Skoda,Rapid 1.0 TSI Ambition AT,Third Party,Petrol,5,"54,555",First Owner,999,Automatic,2020,16.24,108.62,175,R15,30,9.32,DelhiNCR,DL10,Jun,2020
Skoda,Rapid 1.0 TSI Ambition,Comprehensive,Petrol,5,"45,173",First Owner,999,Manual,2020,18.97,108.62,175,R15,30,8.93,DelhiNCR,HR01,Jun,2020
Volkswagen,Polo 1.0 TSI Comfortline,Third Party,Petrol,5,"13,265",First Owner,999,Manual,2021,,108.62,175,R15,20,8.03,DelhiNCR,DL7C,Jun,2021
Hyundai,Grand i10 Sportz,Third Party,Petrol,5,"36,511",First Owner,1197,Manual,2014,18.9,82,114,,75,3.62,DelhiNCR,DL8C,Jun,2014
Maruti,Alto 800 LXI,Third Party,Petrol,5,"28,531",First Owner,796,Manual,2020,22.05,47.33,69,,30,3.98,DelhiNCR,UP13,Jun,2020
Honda,Amaze S i-VTEC,Third Party insurance,Petrol,5,"75,000",First Owner,1198,Manual,2018,17.8,86.7,109,,50,5.75,DelhiNCR,DL1C,Sept,2018
Mahindra,XUV500 W4,Comprehensive,Diesel,7,"40,000",First Owner,2179,Manual,2014,16,140,330,,75,4.65,DelhiNCR,DL7C,Jun,2014
Maruti,Baleno 1.2 Delta,Comprehensive,Petrol,5,"55,000",First Owner,1197,Manual,2018,21.4,83.1,115,,50,5.85,DelhiNCR,DL9C,May,2018
Tata,Tiago 1.2 Revotron XT,Third Party insurance,Petrol,5,"47,000",First Owner,1199,Manual,2019,23.84,84,114,,40,4.75,DelhiNCR,UP80,Feb,2019
Maruti,Wagon R VXI Minor,Not Available,Petrol,5,"72,599",First Owner,1061,Manual,2010,18.9,67,84,14,75,1.11,DelhiNCR,DL3C,Apr,2010
Tata,Nexon XZA Plus (O) AMT,Zero Dep,Petrol,5,"2,883",First Owner,1199,Automatic,2022,16.35,118.36,170,16,15,13.0,DelhiNCR,HR98,May,2022
Maruti,Wagon R VXI Opt,Comprehensive,Petrol,5,"64,941",First Owner,998,Manual,2019,21.79,67.05,90,,40,4.3,DelhiNCR,DL2C,Jun,2019
Honda,Amaze S CVT Petrol BSIV,Not Available,Petrol,5,"56,754",First Owner,1199,Automatic,2019,19,88.76,110,,40,6.0,DelhiNCR,DL4C,Apr,2019
Maruti,Wagon R AMT VXI,Third Party,Petrol,5,"31,835",First Owner,998,Automatic,2018,20.51,67,90,,50,4.88,DelhiNCR,HR52,Jun,2018
Maruti,Alto 800 LXI,Third Party,Petrol,5,"5,376",First Owner,796,Manual,2020,22.05,47.33,69,,30,3.63,DelhiNCR,DL7C,Jun,2020
Maruti,Alto 800 VXI,Third Party,Petrol,5,"21,880",First Owner,796,Manual,2021,22.05,47.33,69,,20,4.05,DelhiNCR,DL6C,Jun,2021
Honda,WR-V i-VTEC S,Comprehensive,Petrol,5,"50,810",First Owner,1199,Manual,2018,17.5,88.7,110,16,50,6.42,DelhiNCR,UP53,Jun,2018
Honda,Brio S MT,Third Party,Petrol,5,"43,825",First Owner,1198,Manual,2013,19.4,86.8,109,,75,3.13,DelhiNCR,DL2C,Jun,2013
Maruti,Vitara Brezza ZDi Plus AMT,Third Party,Diesel,5,"50,343",First Owner,1248,Automatic,2018,24.3,88.5,200,16,50,8.52,DelhiNCR,HR26,Jun,2018
Honda,City i-VTEC CVT ZX,Third Party,Petrol,5,"85,759",First Owner,1497,Automatic,2019,18,117.6,145,16,40,11.13,DelhiNCR,UP14,Jun,2019
Tata,Tigor 1.2 Revotron XZ,,Petrol,5,"48,000",First Owner,1199,Manual,2018,20.3,84,114,15,50,5.67,DelhiNCR,DL9C,Feb,2018
Honda,City i DTEC VX,Third Party insurance,Diesel,5,"91,123",Third Owner,1498,Manual,2014,25.1,98.6,200,15,75,4.35,DelhiNCR,DL03,Feb,2014
Maruti,Swift RS VXI,Comprehensive,Petrol,5,"69,569",First Owner,1197,Manual,2014,18.6,85.8,114,14,75,4.06,DelhiNCR,DL1C,Jun,2014
Hyundai,Verna SX,Comprehensive,Petrol,5,"19,158",First Owner,1497,Manual,2021,17.7,113.18,143.8,16,20,13.45,DelhiNCR,HR26,Jun,2021
Maruti,Swift Dzire VXI,Third Party,Petrol,5,"57,218",Second Owner,1197,Manual,2013,19.1,85.8,114,14,75,3.39,DelhiNCR,DL12,Jun,2013
Honda,Amaze S CVT Petrol BSIV,Not Available,Petrol,5,"56,754",First Owner,1199,Automatic,2019,19,88.76,110,,40,6.0,DelhiNCR,DL4C,Apr,2019
Hyundai,Creta 1.6 Gamma SX Plus,Comprehensive,Petrol,5,"1,06,575",First Owner,1591,Manual,2015,15.29,121.3,151,16,75,7.0,DelhiNCR,DL1C,Aug,2015
Maruti,Ertiga VDI,Not Available,Diesel,7,"1,21,133",First Owner,1248,Manual,2014,20.77,88.76,200,,75,3.9,DelhiNCR,DL6C,Jun,2014
Maruti,Ciaz VDi Plus SHVS,Comprehensive,Diesel,5,"76,710",First Owner,1248,Manual,2017,28.09,88.5,200,,60,5.74,DelhiNCR,DL6C,Jan,2017
Audi,A6 45 TFSI Technology,Comprehensive,Petrol,5,"62,000",First Owner,1984,Automatic,2020,14.11,241.3,370,18,30,48.45,DelhiNCR,HP10,Dec,2020
Mercedes-Benz,GLC 300 4MATIC,Comprehensive,Petrol,5,"70,000",First Owner,1991,Automatic,2016,11.5,245,370,18,70,35.5,DelhiNCR,HR51,Dec,2016
Mahindra,XUV500 W6 1.99 mHawk,Comprehensive,Diesel,7,"46,962",Second Owner,1997,Manual,2016,16,140,320,,70,7.0,DelhiNCR,DL12,Jan,2017
Hyundai,i10 Magna 1.2 iTech SE,Third Party,Petrol,5,"65,025",Third Owner,1197,Manual,2012,20.36,78.9,111.7,13,75,1.64,DelhiNCR,HR20,Oct,2012
Hyundai,Grand i10 1.2 Kappa Magna BSIV,Comprehensive,Petrol,5,"17,496",Second Owner,1197,Manual,2017,18.9,81.86,113.75,,60,4.84,DelhiNCR,DL9C,Jun,2017
Maruti,Alto 800 VXI,Third Party,Petrol,5,"13,075",First Owner,796,Manual,2022,22.05,47.33,69,,15,4.1,DelhiNCR,HR29,Jun,2022
Hyundai,Grand i10 1.2 Kappa Magna BSIV,Third Party,Petrol,5,"19,411",First Owner,1197,Manual,2018,18.9,81.86,113.75,,50,4.9,DelhiNCR,DL5C,Jun,2018
Tata,Nexon XZ Plus,Third Party,Petrol,5,"9,946",First Owner,1199,Manual,2021,17.33,118.35,170,16,20,11.89,DelhiNCR,HR26,Jun,2021
Maruti,Swift VXI,Third Party,Petrol,5,"52,576",First Owner,1197,Manual,2012,18.6,85.8,114,14,75,3.05,DelhiNCR,DL2C,Jun,2012
Mercedes-Benz,GLC Progressive 220d,Comprehensive,Diesel,5,"28,872",First Owner,2143,Automatic,2019,17.9,167.6,400,18,40,48.9,DelhiNCR,HR51,Sept,2020
Maruti,Vitara Brezza ZDi AMT,Third Party,Diesel,5,"40,064",First Owner,1248,Automatic,2019,24.3,88.5,200,16,40,9.17,DelhiNCR,DL9C,Jun,2019
Maruti,Vitara Brezza ZDi Plus AMT,Third Party,Diesel,5,"57,238",First Owner,1248,Automatic,2018,24.3,88.5,200,16,50,8.24,DelhiNCR,HR26,Jun,2018
Honda,Amaze S i-Vtech,Third Party insurance,Petrol,5,"59,796",First Owner,1198,Manual,2016,18,86.7,109,,70,4.8,DelhiNCR,HR51,Sept,2016
Maruti,Wagon R AMT VXI,Zero Dep,Petrol,5,"27,931",Second Owner,998,Automatic,2018,20.51,67,90,,50,4.63,DelhiNCR,HR51,Jun,2018
Hyundai,Grand i10 AT Asta,Third Party,Petrol,5,"60,232",Second Owner,1197,Automatic,2015,18.9,82,114,14,75,4.78,DelhiNCR,HR51,Jun,2015
Maruti,Vitara Brezza ZDi AMT,Third Party,Diesel,5,"74,345",First Owner,1248,Automatic,2019,24.3,88.5,200,16,40,9.13,DelhiNCR,DL3C,Jun,2019
Chevrolet,Beat LT,Comprehensive,Petrol,5,"23,027",First Owner,1199,Manual,2010,18.6,79.4,108,14,75,1.25,DelhiNCR,DL4C,Sept,2010
Honda,City 1.5 S MT,Not Available,Petrol,5,"1,47,280",First Owner,1497,Manual,2011,17,"118PS at 6,600 ",146Nm at 4800 r,15,75,2.31,DelhiNCR,DL3C,Oct,2011
Ford,Figo Diesel Titanium,Third Party,Diesel,5,"80,223",First Owner,1399,Manual,2014,20,68.05,160,14,75,1.86,DelhiNCR,DL7C,Mar,2014
Hyundai,i20 Sportz 1.4 CRDi,Not Available,Diesel,5,"48,588",First Owner,1396,Manual,2013,21.9,88.76,219.6,14,75,2.5,DelhiNCR,DL7C,Jan,2014
Hyundai,i10 Magna 1.2,Not Available,Petrol,5,"1,10,655",Second Owner,1197,Manual,2009,20.36,78.9,111.7,13,75,1.0,DelhiNCR,DL4C,Jun,2009
Honda,City 1.5 V MT,Third Party,Petrol,5,"1,06,483",Second Owner,1497,Manual,2010,17,"118PS at 6,600 ",146Nm at 4800 r,15,75,2.25,DelhiNCR,DL4C,Mar,2010
Maruti,Wagon R LXI Minor,Not Available,Petrol,5,"1,65,570",Second Owner,1061,Manual,2009,18.9,67,84,13,75,0.7,DelhiNCR,HR51,May,2009
Chevrolet,Beat PS,Not Available,Petrol,5,"1,03,573",Second Owner,1199,Manual,2014,18.6,76.8,106.5,,75,1.07,DelhiNCR,DL9C,Dec,2014
Toyota,Corolla Altis G AT,Third Party,Petrol,5,"86,949",First Owner,1798,Automatic,2016,14.28,138.03,173,15,70,9.37,DelhiNCR,DL2C,Jun,2016
Tata,Hexa XM,Comprehensive,Diesel,7,"43,536",First Owner,2179,Manual,2019,17.6,153.86,400,,40,13.34,DelhiNCR,HR26,Jun,2019
Honda,Amaze VX i-Vtech,Comprehensive,Petrol,5,"1,09,350",First Owner,1198,Manual,2013,18,86.7,109,14,75,3.65,DelhiNCR,DL07,Sept,2013
Maruti,A-Star Vxi,Third Party,Petrol,5,"83,788",First Owner,998,Manual,2012,19,66.1,90,13,75,2.64,DelhiNCR,HR26,Jun,2012
Renault,Kiger RXT AMT,Comprehensive,Petrol,5,"5,178",First Owner,999,Automatic,2022,19.03,71.01,96,,15,8.6,DelhiNCR,UP16,Jun,2022
Renault,Kiger RXZ,Third Party,Petrol,5,"7,676",First Owner,999,Manual,2022,19.17,71.01,96,16,15,8.4,DelhiNCR,DL12,Jun,2022
Kia,Seltos HTK G,Third Party,Petrol,5,"7,048",First Owner,1497,Manual,2019,16.8,113.43,144,,40,11.32,DelhiNCR,HR26,Jun,2019
Nissan,Magnite Turbo CVT XV,Comprehensive,Petrol,5,"10,157",First Owner,999,Automatic,2022,17.4,98.63,152,16,15,10.01,DelhiNCR,HR98,Jul,2022
Maruti,Swift LXI,Not Available,Petrol,5,"40,377",First Owner,1197,Manual,2018,22,81.80,113,,50,4.0,DelhiNCR,DL9C,Dec,2018
Hyundai,Grand i10 CRDi Sportz,Zero Dep,Diesel,5,"1,58,350",First Owner,1120,Manual,2013,24,70,160,,75,2.3,DelhiNCR,HR12,Feb,2014
Maruti,Swift Dzire LDI,Comprehensive,Diesel,5,"62,218",Second Owner,1248,Manual,2014,23.4,74,190,14,75,2.75,DelhiNCR,DL3C,Aug,2014
Maruti,Wagon R LXI Minor,Not Available,Petrol,5,"94,918",Second Owner,1061,Manual,2009,18.9,67,84,13,75,0.85044,DelhiNCR,DL1C,Feb,2009
MG,Hector Sharp DCT,Not Available,Petrol,5,"31,448",First Owner,1451,Automatic,2019,13.96,141,250,R17,40,15.96,DelhiNCR,DL5C,Nov,2019
Mahindra,Ssangyong Rexton RX7,Not Available,Diesel,7,"97,767",Second Owner,2696,Automatic,2014,11.18,184,402,16,75,4.8,DelhiNCR,DL3C,Sept,2014
Jeep,Compass 1.4 Longitude Option BSIV,Comprehensive,Petrol,5,"35,000",Second Owner,1368,Automatic,2020,16,160.77,250,18,30,16.0,DelhiNCR,CH01,Jul,2020
Hyundai,Creta 1.6 VTVT S,Comprehensive,Petrol,5,"69,000",First Owner,1591,Manual,2015,15.29,121.3,151,,75,7.65,DelhiNCR,HR12,Sept,2015
Renault,KWID 1.0 RXT AMT,Comprehensive,Petrol,5,"3,201",First Owner,999,Automatic,2022,22.3,67.06,91,,15,5.55,DelhiNCR,UP32,Jun,2022
Maruti,Baleno Sigma,Third Party,Petrol,5,"21,736",Second Owner,1197,Manual,2020,21.01,81.80,113,,30,5.61,DelhiNCR,DL5C,Jun,2020
Renault,Kiger RXZ,Third Party,Petrol,5,"8,311",First Owner,999,Manual,2021,19.17,71.01,96,16,20,8.29,DelhiNCR,DL3C,Jun,2021
Renault,Kiger RXZ,Third Party,Petrol,5,"14,005",First Owner,999,Manual,2021,19.17,71.01,96,16,20,8.22,DelhiNCR,HR51,Jun,2021
Hyundai,Grand i10 1.2 Kappa Magna BSIV,Comprehensive,Petrol,5,"15,213",First Owner,1197,Manual,2018,18.9,81.86,113.75,,50,4.68,DelhiNCR,DL10,Jun,2018
Maruti,Swift Dzire LXI 1.2,Third Party,Petrol,5,"5,787",First Owner,1197,Manual,2019,21.21,81.80,113,,40,5.63,DelhiNCR,DL5C,Jun,2019
Maruti,Swift LXI,Third Party,Petrol,5,"13,991",First Owner,1197,Manual,2020,21.21,81.80,113,,30,5.83,DelhiNCR,DL9C,Jun,2020
Maruti,Baleno Sigma,Third Party,Petrol,5,"18,303",Second Owner,1197,Manual,2020,21.01,81.80,113,,30,5.7,DelhiNCR,DL5C,Jun,2020
Renault,KWID Climber 1.0 AMT,Comprehensive,Petrol,5,"38,463",Second Owner,999,Automatic,2017,24.04,67,91,,60,3.78,DelhiNCR,HR31,Jun,2017
Maruti,Swift VXI,Third Party,Petrol,5,"23,806",First Owner,1197,Manual,2012,18.6,85.8,114,14,75,3.45,DelhiNCR,DL6C,Jun,2012
Tata,Tiago XE,Third Party,Petrol,5,"25,238",First Owner,1199,Manual,2021,19.01,84.82,113,,20,5.1,DelhiNCR,DL10,Jun,2021
Honda,Amaze S Diesel BSIV,Comprehensive,Diesel,5,"39,779",First Owner,1498,Manual,2018,27.4,98.63,200,,50,6.29,DelhiNCR,HR26,Jun,2018
Maruti,Ciaz Alpha,Comprehensive,Petrol,5,"43,000",First Owner,1462,Manual,2018,20.65,103.25,138,16,50,8.5,DelhiNCR,HR26,Oct,2018
Maruti,Wagon R LXI CNG,Third Party,CNG,5,"59,978",Second Owner,998,Manual,2014,26.6,58.16,77,,75,2.6,DelhiNCR,DL9C,Jan,2015
Mercedes-Benz,CLS-Class 350,Comprehensive,Petrol,4,"48,000",First Owner,3498,Automatic,2017,9.26,306,370,18,60,32.0,DelhiNCR,DL1C,Feb,2017
Maruti,Baleno 1.3 Zeta,Not Available,Diesel,5,"40,575",First Owner,1248,Manual,2018,27.39,74,190,16,50,5.5,DelhiNCR,DL4C,Mar,2018
BMW,3 Series 320d Luxury Line,Comprehensive,Diesel,5,"11,000",First Owner,1995,Automatic,2020,20.37,187.74,400,17,30,45.9,DelhiNCR,HR26,Feb,2020
Maruti,Vitara Brezza ZXI Plus,Comprehensive,Petrol,5,"6,000",First Owner,1462,Manual,2022,17.03,103.26,138,R16,15,11.16,DelhiNCR,DL12,Apr,2022
Honda,City 1.5 S MT,Not Available,Petrol,5,"1,06,704",First Owner,1497,Manual,2011,17,"118PS at 6,600 ",146Nm at 4800 r,15,75,2.3,DelhiNCR,DL4C,May,2011
Mercedes-Benz,C-Class C 200 CGI,Comprehensive,Petrol,5,"77,994",First Owner,1991,Automatic,2018,14.74,184,300,17,50,24.98,DelhiNCR,HR26,Apr,2019
Maruti,Baleno 1.2 Delta,Third Party,Petrol,5,"19,770",First Owner,1197,Manual,2017,21.4,83.1,115,,60,5.46,DelhiNCR,DL8C,Jun,2017
Maruti,Baleno Zeta,Comprehensive,Petrol,5,"13,694",First Owner,1197,Manual,2020,21.01,81.80,113,R16,30,7.4,DelhiNCR,HR51,Jun,2020
Hyundai,Grand i10 Nios Sportz CNG,Comprehensive,CNG,5,"18,271",First Owner,1197,Manual,2021,,68.05,95.2,13,20,7.14,DelhiNCR,DL9C,Jun,2021
Maruti,Alto K10 VXI,Third Party,Petrol,5,"46,703",Second Owner,998,Manual,2018,23.95,67.05,90,,50,3.28,DelhiNCR,HR26,Jun,2018
