Brand,Model,Insurance Validity,Fuel Type,Seats,Kms Driven (in kms),Ownership,Engine Displacement (in cc),Transmission,Year of Manufacture,Mileage (in kmpl),Max Power (in bhp),Torque (in nm),Wheel Size,Depreciation Rate (in %),Price (in lacs),City,RTO,Registration Month,Registration Year
Honda,WR-V i-VTEC VX,Third Party insurance,Petrol,5,"35,465",Second Owner,1199,Manual,2019,17.5,88.7,110,16,40,7.13,Mumbai,MH06,Jun,2019
Maruti,Alto K10 LXI CNG,Third Party,CNG,4,"55,162",Second Owner,998,Manual,2014,32.26,58.3,78,,75,2.83,Mumbai,MH47,Jun,2014
Honda,City i-VTEC V,Third Party insurance,Petrol,5,"11,000",First Owner,1497,Manual,2020,17.4,117.6,145,15,30,9.25,Mumbai,MH47,Feb,2020
Maruti,XL6 Zeta AT,Zero Dep,Petrol,6,"40,541",First Owner,1462,Automatic,2020,17.99,103.2,138,R15,30,9.25,Mumbai,MH48,Feb,2020
Maruti,Baleno 1.2 Delta,Not Available,Petrol,5,"94,116",First Owner,1197,Manual,2016,21.4,83.1,115,,70,4.5,Mumbai,MH12,Apr,2016
Ford,Endeavour Titanium Plus 4X2,Comprehensive,Diesel,7,"44,125",First Owner,2198,Automatic,2019,14.2,158.2,385,18,40,32.75,Mumbai,MH09,Sept,2019
Renault,Duster Petrol RxL,Not Available,Petrol,5,"27,069",First Owner,1598,Manual,2016,13.05,102.53,148,,70,5.5,Mumbai,MH14,Nov,2016
Maruti,Baleno 1.2 CVT Zeta,Not Available,Petrol,5,"20,300",First Owner,1197,Automatic,2017,21.4,83.1,115,16,60,5.5,Mumbai,MH02,Jun,2017
Toyota,Fortuner 3.0 Diesel,Not Available,Diesel,7,"99,050",Second Owner,2982,Manual,2009,11.5,171,343 ,17,75,9.0,Mumbai,MH01,Sept,2009
Hyundai,Creta SX Opt Turbo,Third Party insurance,Petrol,5,"26,500",First Owner,1353,Automatic,2020,,138.12,242,17,30,17.49,Mumbai,MH03,May,2020
Honda,City i VTEC S,Comprehensive,Petrol,5,"26,323",First Owner,1497,Manual,2015,17.4,117.3,145,,75,5.42,Mumbai,MH05,Jun,2015
Maruti,Swift Dzire VXI,Third Party,Petrol,5,"52,221",First Owner,1197,Manual,2015,20.85,83.14,115,,75,4.61,Mumbai,MH43,Jun,2015
Maruti,Baleno 1.2 CVT Alpha,Comprehensive,Petrol,5,"14,782",First Owner,1197,Automatic,2017,21.4,83.1,115,16,60,7.12,Mumbai,MH04,Jun,2017
Hyundai,i20 Asta 1.2,Third Party,Petrol,5,"64,447",First Owner,1197,Manual,2014,18.6,81.83,114.7,16,75,4.69,Mumbai,MH48,Jun,2014
Hyundai,i20 1.2 Magna,Third Party insurance,Petrol,5,"59,658",Third Owner,1197,Manual,2010,18.5,80 PS at 5200 ,"11.4 kgm at 4,000 r",14,75,2.25,Mumbai,MH03,Oct,2010
Honda,City i-VTEC CVT ZX,Third Party,Petrol,5,"51,891",First Owner,1497,Automatic,2017,18,117.6,145,16,60,8.59,Mumbai,MH01,Jun,2017
Skoda,Rapid 1.0 TSI Style AT,Third Party,Petrol,5,"7,241",First Owner,999,Automatic,2021,16.24,108.62,175,R16,20,11.65,Mumbai,MH04,Jun,2021
Hyundai,Grand i10 Nios Sportz CNG,Third Party,CNG,5,"1,280",First Owner,1197,Manual,2022,,68.05,95.2,13,15,8.02,Mumbai,MH47,Jun,2022
Maruti,Wagon R LXI CNG,Third Party insurance,CNG,5,"35,566",First Owner,998,Manual,2013,26.2,58.2,77,13,75,3.42,Mumbai,MH04,Jul,2013
Maruti,Baleno Zeta CVT,Third Party,Petrol,5,"14,372",First Owner,1197,Automatic,2021,19.56,81.80,113,R16,20,8.82,Mumbai,MH47,Jun,2021
Mahindra,XUV500 W8 FWD,Not Available,Diesel,7,"61,665",First Owner,2179,Manual,2014,15.1,140,330,17,75,6.5,Mumbai,MH02,Aug,2014
MG,Hector Plus Select Diesel MT 7 STR,Third Party insurance,Diesel,7,"42,000",First Owner,1956,Manual,2021,16.56,167.67,350,18,20,17.49,Mumbai,MH02,May,2021
Maruti,Eeco 5 Seater Standard BSIV,Third Party insurance,Petrol,5,"43,000",Second Owner,1196,Manual,2013,15.37,73,101,,75,2.9,Mumbai,MH02,Jan,2014
Honda,Jazz Select Edition,Comprehensive,Petrol,,"56,897",First Owner,1198,Manual,2012,16.7,,,,75,2.5,Mumbai,MH01,Mar,2012
Maruti,Ertiga CNG VXI,Not Available,CNG,7,"11,903",First Owner,1462,Manual,2021,26.08 ,91.19,122,,20,10.25,Mumbai,MH01,Oct,2021
Maruti,Wagon R VXI BS IV,Comprehensive,Petrol,5,"6,960",First Owner,998,Manual,2012,18.9,67.1,90,14,75,2.5,Mumbai,MH01,Mar,2012
Maruti,Wagon R LXI CNG,Not Available,CNG,5,"9,537",First Owner,998,Manual,2019,26.6,58.16,77,,40,4.6,Mumbai,MH47,Jun,2019
Maruti,Swift VXI BSIV,Comprehensive,Petrol,5,"25,991",First Owner,1197,Manual,2019,22,81.80,113,,40,6.5,Mumbai,MH03,May,2019
Toyota,Etios G,Third Party,Petrol,5,"21,388",First Owner,1496,Manual,2011,17.6,88.73,132,15,75,2.81,Mumbai,MH01,Jun,2011
Honda,Brio VX AT,Third Party,Petrol,5,"47,457",Second Owner,1198,Automatic,2014,16.5,86.8,109,14,75,3.59,Mumbai,MH03,Jun,2014
Maruti,Ciaz VXi,Third Party,Petrol,5,"67,246",First Owner,1373,Manual,2016,20.73,91.1,130,,70,5.37,Mumbai,MH02,Jun,2016
Maruti,Wagon R LXI CNG,Third Party insurance,CNG,5,"50,775",First Owner,998,Manual,2014,26.6,58.16,77,,75,3.5,Mumbai,MH01,Jun,2014
Maruti,Celerio VXI CNG BSIV,Comprehensive,CNG,5,"75,284",First Owner,998,Manual,2018,31.79,58.33,78,,50,4.5,Mumbai,MH46,Jul,2018
Volkswagen,Vento Diesel Highline,Comprehensive,Diesel,5,"74,000",Second Owner,1598,Manual,2013,20.54,103.6,250,15,75,3.94,Mumbai,MH02,Jun,2013
Renault,KWID Climber 1.0 MT Opt,Comprehensive,Petrol,5,"10,785",First Owner,999,Manual,2021,21.74,67,91,,20,4.87,Mumbai,MH15,Jun,2021
Tata,Nexon 1.2 Revotron XZA Plus,Comprehensive,Petrol,5,"22,011",Second Owner,1198,Automatic,2019,17,108.5,170,16,40,8.84,Mumbai,MH04,Jun,2019
Maruti,Wagon R LXI CNG,Comprehensive,CNG,5,"80,883",First Owner,998,Manual,2014,26.6,58.16,77,,75,3.4,Mumbai,MH04,Jul,2014
Maruti,Vitara Brezza VXI,Third Party,Petrol,5,"17,111",First Owner,1462,Manual,2020,17.03,103.26,138,,30,8.47,Mumbai,MH04,Jun,2020
Honda,Amaze S i-Vtech,Third Party,Petrol,5,"25,572",First Owner,1198,Manual,2014,18,86.7,109,,75,3.97,Mumbai,MH03,Jun,2014
Ford,Figo Petrol EXI,Third Party insurance,Petrol,5,"32,617",First Owner,1196,Manual,2014,15.6,70.02,102,,75,2.6,Mumbai,MH43,Mar,2014
Skoda,Kodiaq 2.0 TDI Laurin Klement,Third Party,Diesel,7,"42,000",First Owner,1968,Automatic,2018,16.25,148,340,18,50,30.5,Mumbai,MH02,Jun,2018
Skoda,New Laura Elegance 2.0 TDI CR AT,Third Party insurance,Diesel,5,"56,000",Second Owner,1968,Automatic,2013,20,138.1,320,16,75,5.25,Mumbai,MH02,Feb,2013
Honda,Amaze S i-VTEC,Comprehensive,Petrol,5,"16,000",First Owner,1198,Manual,2018,17.8,86.7,109,,50,6.4,Mumbai,MH04,Aug,2018
Maruti,Wagon R VXI,Comprehensive,Petrol,5,"39,466",First Owner,998,Manual,2014,18.9,67.1,90,13,75,3.5,Mumbai,MH20,May,2014
Honda,CR-V 2.0L 2WD AT,Third Party insurance,Petrol,5,"62,157",First Owner,1997,Automatic,2016,13.7,153.86,190,17,70,12.95,Mumbai,MH04,Mar,2016
Maruti,Wagon R LXI CNG,Third Party insurance,CNG,5,"76,000",Second Owner,998,Manual,2012,26.2,58.2,77,13,75,2.95,Mumbai,MH03,Oct,2012
Toyota,Etios G,Third Party insurance,Petrol,5,"44,000",First Owner,1496,Manual,2012,17.6,88.73,132,15,75,2.75,Mumbai,MH01,Feb,2012
Skoda,Kushaq 1.0 TSI Style AT,Third Party,Petrol,5,"34,000",First Owner,999,Automatic,2021,17.2,113.98,178,17,20,14.5,Mumbai,MH14,Nov,2021
Renault,KWID 1.0 RXL AMT,Third Party,Petrol,5,"16,111",First Owner,999,Automatic,2021,22,67,91,,20,4.76,Mumbai,MH46,Jun,2021
Maruti,Wagon R CNG LXI,Third Party,CNG,5,"71,423",First Owner,998,Manual,2020,32.52,58.33,78,,30,4.98,Mumbai,MH05,Sept,2020
Maruti,Swift VXI Optional,Third Party,Petrol,5,"23,141",First Owner,1197,Manual,2017,20.4,81.80,113,,60,5.32,Mumbai,MH05,Jun,2017
Nissan,Terrano XV 110 PS,Third Party,Diesel,5,"96,824",Second Owner,1461,Manual,2013,19.01,108.5,248,16,75,4.01,Mumbai,MH05,Jun,2013
Renault,KWID Neotech,2,Petrol,5,"12,000",First Owner,799,Manual,2021,21.74,53.26,72,,20,4.75,Mumbai,MH47,Feb,2021
Maruti,Wagon R CNG LXI Opt,Comprehensive,CNG,5,"14,944",First Owner,998,Manual,2021,32.52,58.33,78,,20,6.31,Mumbai,MH09,Jun,2021
Hyundai,Grand i10 1.2 Kappa Magna CNG BSIV,Third Party insurance,CNG,5,"17,824",First Owner,1197,Manual,2019,18.9 ,65.39,98,,40,5.48,Mumbai,MH46,Jun,2019
Maruti,Celerio VXI AT,1,Petrol,5,"25,000",First Owner,998,Automatic,2016,23.1,67.04,90,,70,4.45,Mumbai,MH43,May,2016
Hyundai,Grand i10 Nios Sportz CNG,Comprehensive,CNG,5,"1,462",First Owner,1197,Manual,2022,,68.05,95.2,13,15,8.06,Mumbai,MH46,Jun,2022
Tata,Harrier XM BSIV,Third Party,Diesel,5,"45,268",First Owner,1956,Manual,2019,17,138.1,350,,40,12.64,Mumbai,MH04,Jun,2019
Honda,City i-VTEC CVT V,1,Petrol,5,"35,000",First Owner,1497,Automatic,2018,18,117.6,145,15,50,8.91,Mumbai,MH01,Oct,2018
Maruti,Ritz VXI AT,Third Party insurance,Petrol,5,"28,364",Second Owner,1197,Automatic,2016,17.16,85.80,114,,70,3.85,Mumbai,MH02,Mar,2016
Hyundai,Verna 1.6 SX,Comprehensive,Diesel,5,"42,500",First Owner,1582,Manual,2014,22.32,126.32,259.8,16,75,4.95,Mumbai,MH02,Jan,2014
Volkswagen,Jetta 2.0L TDI Highline AT,Comprehensive,Diesel,5,"66,000",First Owner,1968,Automatic,2016,16.96,138.03,320,16,70,10.95,Mumbai,MH01,Jun,2016
Mahindra,Marazzo M6 Plus 8Str,Third Party,Diesel,8,"8,283",First Owner,1497,Manual,2021,17.3,120.96,300,17,20,14.15,Mumbai,MH02,Feb,2021
Honda,City 1.5 S MT,Third Party insurance,Petrol,5,"40,000",First Owner,1497,Manual,2010,17,"118PS at 6,600 ",146Nm at 4800 r,15,75,2.8,Mumbai,MH02,Sept,2010
Skoda,Slavia 1.0 TSI Style AT,Third Party,Petrol,5,"8,261",First Owner,999,Automatic,2022,18.07,113.98,178,16,15,15.5,Mumbai,MH12,Aug,2022
Maruti,Ertiga LXI,Third Party,Petrol,7,"34,200",Second Owner,1373,Manual,2012,16.02,93.7,130,,75,5.45,Mumbai,MH04,Jun,2012
Toyota,Innova Crysta 2.8 GX AT 8S BSIV,Third Party,Diesel,8,"33,000",First Owner,2755,Automatic,2019,11.36,171.5,360,16,40,20.75,Mumbai,MH02,Mar,2019
Maruti,Wagon R LXI BS IV,Comprehensive,Petrol,5,"39,070",Second Owner,998,Manual,2014,20.51,67.04,90,,75,2.9,Mumbai,MH02,Jun,2014
Maruti,Baleno 1.2 Delta,Third Party,Petrol,5,"49,250",First Owner,1197,Manual,2017,21.4,83.1,115,,60,5.67,Mumbai,MH04,Jun,2017
Fiat,Punto EVO 1.2 Dynamic,Third Party insurance,Petrol,5,"33,762",Second Owner,1172,Manual,2016,15.8,67.1,96,,70,2.65,Mumbai,MH09,May,2016
Hyundai,Venue SX Turbo,Third Party,Petrol,5,"15,957",First Owner,998,Manual,2021,18.27,118.35,172,,20,10.19,Mumbai,MH02,Jun,2021
Maruti,Swift VXI,Third Party,Petrol,5,"74,676",First Owner,1197,Manual,2012,18.6,85.8,114,14,75,3.37,Mumbai,MH04,Jun,2012
Maruti,Swift VDI,Third Party,Diesel,5,"45,308",Second Owner,1248,Manual,2013,22.9,74,190,14,75,3.98,Mumbai,MH05,Jun,2013
Renault,Captur 1.5 Petrol RXT,,Petrol,5,"34,000",First Owner,1498,Manual,2018,13.87,104.55,142,R17,50,6.5,Mumbai,MH02,Aug,2018
Jeep,Compass 1.4 Limited Option,Third Party,Petrol,5,"75,386",First Owner,1368,Automatic,2018,16,160,250,17,50,13.44,Mumbai,MH05,Jun,2018
Toyota,Innova Crysta 2.4 G MT,Comprehensive,Diesel,7,"85,000",First Owner,2393,Manual,2018,13.68,147.51,343,16,50,18.0,Mumbai,MH04,Apr,2018
Maruti,Wagon R LXI CNG,Comprehensive,CNG,5,"79,000",Second Owner,998,Manual,2012,26.6,58.16,77,,75,2.75,Mumbai,MH02,Nov,2012
Maruti,SX4 ZXI MT BSIV,Third Party,Petrol,5,"1,19,000",Second Owner,1586,Manual,2011,15.5,103.3,145,16,75,2.45,Mumbai,MH04,Jan,2012
Maruti,Baleno Zeta,Comprehensive,Petrol,5,"29,500",First Owner,1197,Manual,2019,21.01,81.80,113,R16,40,6.9,Mumbai,MH43,Sept,2019
Maruti,Swift VDI BSIV,Comprehensive,Diesel,5,"55,000",First Owner,1248,Manual,2014,25.2,74,190,,75,4.61,Mumbai,MH01,Jun,2014
BMW,3 Series 330i M Sport,Third Party insurance,Petrol,5,"14,000",First Owner,1998,Automatic,2020,16.13,254.79,400,18,30,46.0,Mumbai,MH14,Mar,2020
Kia,Sonet 1.2 HTK Plus,Comprehensive,Petrol,5,"8,566",First Owner,1197,Manual,2020,18.4,81.86,115,,30,9.5,Mumbai,MH12,Nov,2020
Maruti,Baleno 1.2 Zeta,Third Party insurance,Petrol,5,"65,141",First Owner,1197,Manual,2017,21.4,83.1,115,16,60,6.35,Mumbai,MH02,Jan,2017
Tata,Harrier XZ BSIV,,Diesel,5,"28,000",First Owner,1956,Manual,2020,17,138.1,350,17,30,16.25,Mumbai,MH19,Jan,2020
Hyundai,Grand i10 1.2 Kappa Sportz BSIV,Third Party,Petrol,5,"17,255",Second Owner,1197,Manual,2017,18.9,81.86,113.75,,60,4.66,Mumbai,MH05,Jun,2017
BMW,5 Series 520d Luxury Line,Comprehensive,Diesel,5,"41,900",First Owner,1995,Automatic,2017,18.12,190,400,18,60,40.9,Mumbai,MH01,Feb,2018
Maruti,Wagon R CNG LXI,Third Party,CNG,5,"35,463",First Owner,998,Manual,2020,32.52,58.33,78,,30,5.78,Mumbai,MH43,Jun,2020
Honda,City i-VTEC SV,Third Party,Petrol,5,"47,985",First Owner,1497,Manual,2018,17.4,117.6,145,15,50,7.58,Mumbai,MH01,Jun,2018
Maruti,Swift Dzire VDI,Comprehensive,Diesel,5,"52,203",First Owner,1248,Manual,2018,28.4,74.02,190,,50,7.04,Mumbai,MH04,Jun,2018
Maruti,SX4 S Cross Zeta DDiS 200 SH,Third Party insurance,Diesel,5,"63,173",First Owner,1248,Manual,2018,25.1,88.5,200,R16,50,8.25,Mumbai,MH04,Mar,2018
Hyundai,Creta 1.6 CRDi SX,1,Diesel,5,"59,871",First Owner,1582,Manual,2017,19.67,126.2,259.9,16,60,10.25,Mumbai,MH02,Mar,2017
Volkswagen,Polo Petrol Highline 1.2L,Third Party,Petrol,5,"60,922",First Owner,1198,Manual,2013,16.47,73.9,110,15,75,3.69,Mumbai,MH02,Jun,2013
Maruti,Celerio Green VXI,Third Party,CNG,5,"41,074",Second Owner,998,Manual,2016,31.79,58.2,78,,70,4.24,Mumbai,MH05,Jun,2016
Mahindra,XUV500 W11 BSIV,Third Party,Diesel,7,"64,112",Second Owner,2179,Manual,2019,15.1,152.87,360,17,40,13.9,Mumbai,MH05,Jun,2019
Hyundai,Grand i10 Sportz,Zero Dep,Petrol,5,"15,402",First Owner,1197,Manual,2016,18.9,82,114,,70,4.75,Mumbai,MH01,Jun,2016
Tata,Nexon EV Prime XZ Plus LUX,Comprehensive,Electric,5,"20,000",First Owner,0,Automatic,2021,,127,245,16,20,15.85,Mumbai,MH47,Aug,2021
Maruti,Swift AMT VXI,Comprehensive,Petrol,5,"14,759",Second Owner,1197,Automatic,2019,21.21,81.80,113,,40,6.0,Mumbai,MH01,Nov,2019
Hyundai,i10 Sportz AT,Comprehensive,Petrol,5,"28,000",First Owner,1197,Automatic,2012,16.95,78.9,111.8,13,75,3.35,Mumbai,MH02,Feb,2012
Volkswagen,Jetta 2.0 TDI Comfortline,Third Party,Diesel,5,"1,25,465",Third Owner,1896,Manual,2010,15,,25,16,75,2.75,Mumbai,MH12,Jun,2010
Renault,KWID 1.0 RXT Optional,Comprehensive,Petrol,5,"5,300",First Owner,999,Manual,2018,23.01,67,91,,50,3.65,Mumbai,MH04,Jun,2018
Honda,Civic 1.8 V MT,Third Party,Petrol,5,"54,860",First Owner,1799,Manual,2011,14.8,130.2,171.6,15,75,2.89,Mumbai,MH14,Jun,2011
Toyota,Corolla Altis GL,Comprehensive,Petrol,5,"63,000",Second Owner,1798,Manual,2010,14.53,138.1,173,15,75,3.15,Mumbai,MH01,Feb,2010
Maruti,Ertiga CNG VXI,Zero Dep,CNG,7,"26,293",First Owner,1462,Manual,2022,26.08 ,91.19,122,,15,8.98,Mumbai,MH47,Feb,2022
Maruti,Wagon R CNG LXI,Third Party,CNG,5,"13,999",Second Owner,998,Manual,2021,32.52,58.33,78,,20,6.29,Mumbai,MH05,Jun,2021
Maruti,Baleno 1.2 Zeta,Third Party,Petrol,5,"53,033",First Owner,1197,Manual,2016,21.4,83.1,115,16,70,5.14,Mumbai,MH47,Jun,2016
Hyundai,Creta 1.6 VTVT SX Plus Dual Tone,,Petrol,5,"32,000",First Owner,1591,Manual,2017,15.29,121.3,151,17,60,10.9,Mumbai,MH02,Jan,2018
Maruti,Ciaz 1.4 AT Delta,Third Party,Petrol,5,"27,732",Second Owner,1373,Automatic,2017,19.12,91.1,130,,60,6.85,Mumbai,MH47,Jun,2017
Maruti,Celerio Green VXI,Third Party,CNG,5,"75,062",First Owner,998,Manual,2016,31.79,58.2,78,,70,4.14,Mumbai,MH05,Jun,2016
Maruti,Vitara Brezza LDi,Comprehensive,Diesel,5,"1,02,575",First Owner,1248,Manual,2016,24.3,88.5,200,,70,6.93,Mumbai,MH43,Jun,2016
Volkswagen,Vento 1.5 TDI Comfortline AT,,Diesel,5,"53,000",First Owner,1498,Automatic,2016,21.5,108.5,250,,70,6.25,Mumbai,MH02,Jan,2016
Hyundai,Creta 1.6 SX Automatic,,Petrol,5,"58,000",First Owner,1591,Automatic,2018,14.8,121.3,151,17,50,12.51,Mumbai,MH15,Dec,2018
Honda,CR-V 2.0L 2WD AT,1,Petrol,5,"74,000",First Owner,1997,Automatic,2015,13.7,153.86,190,17,75,11.75,Mumbai,MH01,Oct,2015
Tata,Tiago XZ Plus,Third Party,Petrol,5,"23,133",First Owner,1199,Manual,2020,19.01,84.82,113,15,30,6.65,Mumbai,MH29,Jun,2020
Toyota,Corolla Altis G MT,Comprehensive,Petrol,5,"36,212",First Owner,1798,Manual,2016,14.28,138.03,173,15,70,8.39,Mumbai,MH06,Jun,2016
Toyota,Glanza G CVT,Comprehensive,Petrol,5,"21,116",First Owner,1197,Automatic,2019,19.56,81.80,113,R16,40,8.21,Mumbai,MH04,Jun,2019
Maruti,Baleno 1.2 CVT Zeta,Zero Dep,Petrol,5,"41,203",First Owner,1197,Automatic,2018,21.4,83.1,115,16,50,5.9,Mumbai,MH04,Jul,2018
Skoda,Kodiaq 2.0 TDI Laurin Klement,Third Party insurance,Diesel,7,"30,000",First Owner,1968,Automatic,2019,16.25,148,340,18,40,32.75,Mumbai,MH09,Dec,2019
Toyota,Etios Liva GD,Third Party insurance,Diesel,5,"70,000",Second Owner,1364,Manual,2013,23.59,67.06,170,14,75,3.5,Mumbai,,,
Honda,Accord 2.4 AT,Third Party insurance,Petrol,5,"1,20,000",Fourth Owner,2354,Automatic,2011,11.7,177.6,222,16,75,3.75,Mumbai,,,
Tata,Nexon 1.5 Revotorq XMA,Comprehensive,Diesel,5,"29,019",First Owner,1497,Automatic,2019,21.5,108.5,260,,40,8.5,Mumbai,MH47,Jan,2020
Honda,City i VTEC VX,Not Available,Petrol,5,"57,719",First Owner,1497,Manual,2015,17.4,117.3,145,15,75,5.3,Mumbai,MH02,Mar,2015
Hyundai,Xcent 1.1 CRDi Base,Third Party,Diesel,5,"36,015",Second Owner,1120,Manual,2015,24.4,71,180.4,,75,3.23,Mumbai,MH47,Feb,2016
Renault,KWID 1.0 RXT AMT,Third Party,Petrol,5,"3,263",First Owner,999,Automatic,2022,22.3,67.06,91,,15,5.49,Mumbai,MH12,Jun,2022
Tata,Nexon 1.5 Revotorq XZ Plus,Third Party,Diesel,5,"52,796",Second Owner,1497,Manual,2018,21.5,108.5,260,16,50,7.8,Mumbai,MH01,Jun,2018
Hyundai,Creta 1.6 SX Automatic Diesel,Third Party,Diesel,5,"59,488",First Owner,1582,Automatic,2020,17.6,126.2,259.87,17,30,15.86,Mumbai,MH12,Jun,2020
Audi,Q3 30 TDI Premium FWD,Comprehensive,Diesel,5,"49,689",First Owner,1968,Automatic,2018,18.51,147.51,340,18,50,24.9,Mumbai,MH12,Mar,2018
Hyundai,Creta 1.6 CRDi AT SX Plus,Third Party,Diesel,5,"45,612",First Owner,1582,Automatic,2017,17.01,126.2,259.9,17,60,12.08,Mumbai,MH47,Jun,2017
Hyundai,Santro Sportz AMT BSIV,Third Party,Petrol,5,"41,343",Second Owner,1086,Automatic,2018,20.3,68,99,,50,4.64,Mumbai,MH01,Jun,2018
Hyundai,Creta SX Opt Turbo,Third Party,Petrol,5,"12,328",First Owner,1353,Automatic,2020,,138.12,242,17,30,17.48,Mumbai,MH03,Jun,2020
Hyundai,Xcent 1.2 CRDi SX,Third Party,Diesel,5,"92,924",First Owner,1186,Manual,2017,25.4,73.97,190.25,14,60,4.65,Mumbai,MH05,Jun,2017
Maruti,Vitara Brezza VDi Option,Third Party,Diesel,5,"76,000",Second Owner,1248,Manual,2018,24.3,88.5,200,,50,7.5,Mumbai,MH47,Jun,2018
Skoda,Rapid 1.5 TDI AT Style Plus,Comprehensive,Diesel,5,"93,703",First Owner,1498,Automatic,2015,21.66,103.52,250,15,75,6.49,Mumbai,MH47,Jun,2015
Hyundai,Creta 1.6 VTVT AT SX Plus,Comprehensive,Petrol,5,"91,383",Second Owner,1591,Automatic,2016,13,121.3,151,17,70,8.74,Mumbai,MH01,Jun,2016
Ford,Ecosport 1.5 TDCi Titanium BSIV,Comprehensive,Diesel,5,"34,347",Second Owner,1498,Manual,2016,22.77,98.59,205,16,70,6.16,Mumbai,MH46,Jun,2016
Honda,City i VTEC CVT VX,Third Party,Petrol,5,"80,474",First Owner,1497,Automatic,2014,18,117.3,145,15,75,6.15,Mumbai,MH02,Jun,2014
Maruti,Swift ZXI ABS,Third Party insurance,Petrol,5,"80,000",Second Owner,1298,Manual,2007,16.1,8,11,14,75,1.5,Mumbai,,,
BMW,X5 xDrive 30d Design Pure Experience 7 Seater,Comprehensive,Diesel,7,"45,000",First Owner,2993,Automatic,2015,15.97,258,560,18,75,36.25,Mumbai,MH43,Feb,2015
Toyota,Etios VX,Third Party,Petrol,5,"54,000",Second Owner,1496,Manual,2012,17.6,88.7,132,15,75,2.85,Mumbai,MH02,Feb,2012
Honda,Mobilio V i-VTEC,Comprehensive,Petrol,7,"64,974",First Owner,1497,Manual,2015,17.3,117.3,145,15,75,5.25,Mumbai,MH01,Aug,2015
Hyundai,i10 Magna,Comprehensive,Petrol,5,"17,300",First Owner,1197,Manual,2012,20.36,78.9,111.7,13,75,2.67,Mumbai,MH01,Sept,2012
Mercedes-Benz,E-Class 280 CDI Elegance,Comprehensive,Diesel,5,"72,000",Second Owner,2143,Automatic,2009,14.21,203,500,17,75,4.35,Mumbai,MH04,Apr,2009
Honda,City i VTEC VX Option,Comprehensive,Petrol,5,"46,765",First Owner,1497,Manual,2016,17.4,117.3,145,15,70,6.95,Mumbai,MH02,Apr,2016
Toyota,Corolla Altis G,Third Party insurance,Petrol,5,"60,000",Second Owner,1798,Manual,2010,14.53,138.1,173,15,75,2.95,Mumbai,MH04,Mar,2010
Maruti,Celerio VXI CNG Optional BSIV,Comprehensive,CNG,5,"31,891",First Owner,998,Manual,2018,31.79,58.33,78,,50,5.05,Mumbai,MH03,Jun,2018
Maruti,Swift Dzire VDI,Third Party,Diesel,5,"55,244",First Owner,1248,Manual,2013,23.4,74,190,14,75,4.77,Mumbai,MH04,Jun,2013
Honda,City V MT,Comprehensive,Petrol,5,"83,391",First Owner,1497,Manual,2012,16.8,116.3,146,15,75,4.11,Mumbai,MH03,Jun,2012
Toyota,Corolla Altis VL AT,Third Party,Petrol,5,"88,407",First Owner,1798,Automatic,2015,14.28,138.03,173,16,75,7.65,Mumbai,MH01,Jun,2015
Maruti,Celerio VXI Optional AMT BSIV,Third Party,Petrol,5,"80,733",First Owner,998,Automatic,2018,23.1,67.04,90,,50,4.67,Mumbai,MH04,Jun,2018
Honda,City V MT,Third Party,Petrol,5,"87,176",Second Owner,1497,Manual,2012,16.8,116.3,146,15,75,3.9,Mumbai,MH04,Jun,2012
Toyota,Corolla Altis VL AT,Comprehensive,Petrol,5,"65,925",First Owner,1798,Automatic,2017,14.28,138.03,173,16,60,12.13,Mumbai,MH01,Jun,2017
Ford,Ecosport 1.5 TDCi Titanium Plus BE BSIV,Third Party,Diesel,5,"57,090",First Owner,1498,Manual,2016,22.77,98.59,205,16,70,6.46,Mumbai,MH09,Jun,2016
Volkswagen,Vento 1.6 Highline,Third Party,Petrol,5,"83,062",First Owner,1598,Manual,2014,15.04,103.2,153,15,75,4.2,Mumbai,MH02,Jun,2014
Maruti,Vitara Brezza ZDi,Third Party,Diesel,5,"88,994",First Owner,1248,Manual,2016,24.3,88.5,200,16,70,7.15,Mumbai,MH04,Jun,2016
Jeep,Compass Model S Diesel,Comprehensive,Diesel,5,"22,208",First Owner,1956,Manual,2021,17.1,167.67,350,18,20,23.9,Mumbai,MH28,Apr,2021
Audi,A4 35 TDI Premium Plus,Comprehensive,Diesel,5,"49,043",Second Owner,1968,Automatic,2017,18.25,187.74,400,17,60,26.9,Mumbai,MH04,Feb,2018
Hyundai,Tucson 2.0 e-VGT 4WD AT GLS,Comprehensive,Diesel,5,"48,000",First Owner,1995,Automatic,2017,16.38,182.46,400.11,18,60,17.75,Mumbai,MH12,May,2017
Mahindra,Scorpio VLX 2WD 7S BSIV,Not Available,Diesel,7,"1,96,495",Third Owner,2179,Manual,2012,12.05,120,290,16,75,4.06,Mumbai,MH01,Jul,2012
Honda,City CVT,Available,Petrol,5,"85,000",First Owner,1497,Automatic,2007,16.4,,12,14,75,1.75,Mumbai,,,
Maruti,Alto LXi,Third Party,Petrol,5,"49,991",Second Owner,796,Manual,2009,19.7,46.3,62,12,75,1.3,Mumbai,MH04,Jan,2010
Chevrolet,Spark 1.0 LS,Third Party insurance,Petrol,5,"90,000",Third Owner,995,Manual,2008,18,62,90.3,13,75,0.9,Mumbai,,,
